source_anchor_slug,source_anchor_code,source_anchor_name,source_family,source_url,a_slug,a_code,a_name,a_rgb,a_hex,b_slug,b_code,b_name,b_rgb,b_hex
de5350,DEW-5350,Pale Rays,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5350/,de5350,DEW-5350,Pale Rays,,FFF8D5,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
de5350,DEW-5350,Pale Rays,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5350/,de5350,DEW-5350,Pale Rays,,FFF8D5,de5352,DEW-5352,Accent,"rgb(255,226,155)",FFE29B
de5350,DEW-5350,Pale Rays,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5350/,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1,de5352,DEW-5352,Accent,"rgb(255,226,155)",FFE29B
de5351,DEW-5351,Aztec Aura,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5351/,de5351,DEW-5351,Aztec Aura,,FFEFBC,dew321,DEW-321,Trim,"rgb(255,253,235)",FFFDEB
de5351,DEW-5351,Aztec Aura,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5351/,de5351,DEW-5351,Aztec Aura,,FFEFBC,de5354,DEW-5354,Accent,"rgb(232,180,71)",E8B447
de5351,DEW-5351,Aztec Aura,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5351/,dew321,DEW-321,Trim,"rgb(255,253,235)",FFFDEB,de5354,DEW-5354,Accent,"rgb(232,180,71)",E8B447
de5352,DEW-5352,Sun Kissed,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5352/,de5352,DEW-5352,Sun Kissed,,FFE29B,dew323,DEW-323,Trim,"rgb(255,246,218)",FFF6DA
de5352,DEW-5352,Sun Kissed,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5352/,de5352,DEW-5352,Sun Kissed,,FFE29B,de6066,DEW-6066,Accent,"rgb(213,198,189)",D5C6BD
de5352,DEW-5352,Sun Kissed,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5352/,dew323,DEW-323,Trim,"rgb(255,246,218)",FFF6DA,de6066,DEW-6066,Accent,"rgb(213,198,189)",D5C6BD
de5353,DEW-5353,Golden Crest,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5353/,de5353,DEW-5353,Golden Crest,,F6CA69,dew317,DEW-317,Trim,"rgb(255,249,236)",FFF9EC
de5353,DEW-5353,Golden Crest,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5353/,de5353,DEW-5353,Golden Crest,,F6CA69,de6185,DEW-6185,Accent,"rgb(218,203,167)",DACBA7
de5353,DEW-5353,Golden Crest,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5353/,dew317,DEW-317,Trim,"rgb(255,249,236)",FFF9EC,de6185,DEW-6185,Accent,"rgb(218,203,167)",DACBA7
de5354,DEW-5354,Honey Glow,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5354/,de5354,DEW-5354,Honey Glow,,E8B447,dew318,DEW-318,Trim,"rgb(247,239,221)",F7EFDD
de5354,DEW-5354,Honey Glow,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5354/,de5354,DEW-5354,Honey Glow,,E8B447,dec752,,Accent,"rgb(204,190,172)",CCBEAC
de5354,DEW-5354,Honey Glow,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5354/,dew318,DEW-318,Trim,"rgb(247,239,221)",F7EFDD,dec752,,Accent,"rgb(204,190,172)",CCBEAC
de5355,DEW-5355,Fortune Cookie,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5355/,de5355,DEW-5355,Fortune Cookie,,DAA436,dew319,DEW-319,Trim,"rgb(251,241,223)",FBF1DF
de5355,DEW-5355,Fortune Cookie,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5355/,de5355,DEW-5355,Fortune Cookie,,DAA436,de6311,DEW-6311,Accent,"rgb(183,192,190)",B7C0BE
de5355,DEW-5355,Fortune Cookie,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5355/,dew319,DEW-319,Trim,"rgb(251,241,223)",FBF1DF,de6311,DEW-6311,Accent,"rgb(183,192,190)",B7C0BE
de5356,DEW-5356,Roman Gold,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5356/,de5356,DEW-5356,Roman Gold,,D19B2F,dew317,DEW-317,Trim,"rgb(255,249,236)",FFF9EC
de5356,DEW-5356,Roman Gold,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5356/,de5356,DEW-5356,Roman Gold,,D19B2F,dec726,,Accent,"rgb(209,183,145)",D1B791
de5356,DEW-5356,Roman Gold,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5356/,dew317,DEW-317,Trim,"rgb(255,249,236)",FFF9EC,dec726,,Accent,"rgb(209,183,145)",D1B791
de5357,DEW-5357,Cream Puff,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5357/,de5357,DEW-5357,Cream Puff,,FFF1D8,dew380,DEW-380,Trim,"rgb(255,255,255)",FFFFFF
de5357,DEW-5357,Cream Puff,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5357/,de5357,DEW-5357,Cream Puff,,FFF1D8,de5359,DEW-5359,Accent,"rgb(237,210,163)",EDD2A3
de5357,DEW-5357,Cream Puff,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5357/,dew380,DEW-380,Trim,"rgb(255,255,255)",FFFFFF,de5359,DEW-5359,Accent,"rgb(237,210,163)",EDD2A3
de5358,DEW-5358,Ivory Oats,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5358/,de5358,DEW-5358,Ivory Oats,,F9E4C1,dew317,DEW-317,Trim,"rgb(255,249,236)",FFF9EC
de5358,DEW-5358,Ivory Oats,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5358/,de5358,DEW-5358,Ivory Oats,,F9E4C1,de5799,DEW-5799,Accent,"rgb(199,215,224)",C7D7E0
de5358,DEW-5358,Ivory Oats,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5358/,dew317,DEW-317,Trim,"rgb(255,249,236)",FFF9EC,de5799,DEW-5799,Accent,"rgb(199,215,224)",C7D7E0
de5359,DEW-5359,Crossroads,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5359/,de5359,DEW-5359,Crossroads,,EDD2A3,dew337,DEW-337,Trim,"rgb(255,253,242)",FFFDF2
de5359,DEW-5359,Crossroads,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5359/,de5359,DEW-5359,Crossroads,,EDD2A3,de5527,DEW-5527,Accent,"rgb(221,220,191)",DDDCBF
de5359,DEW-5359,Crossroads,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5359/,dew337,DEW-337,Trim,"rgb(255,253,242)",FFFDF2,de5527,DEW-5527,Accent,"rgb(221,220,191)",DDDCBF
de5360,DEW-5360,Wheat Bread,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5360/,de5360,DEW-5360,Wheat Bread,,DFBB7E,dew341,DEW-341,Trim,"rgb(248,245,233)",F8F5E9
de5360,DEW-5360,Wheat Bread,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5360/,de5360,DEW-5360,Wheat Bread,,DFBB7E,de5492,DEW-5492,Accent,"rgb(225,221,191)",E1DDBF
de5360,DEW-5360,Wheat Bread,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5360/,dew341,DEW-341,Trim,"rgb(248,245,233)",F8F5E9,de5492,DEW-5492,Accent,"rgb(225,221,191)",E1DDBF
de5361,DEW-5361,Caribou Herd,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5361/,de5361,DEW-5361,Caribou Herd,,CDA563,dew344,DEW-344,Trim,"rgb(255,251,238)",FFFBEE
de5361,DEW-5361,Caribou Herd,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5361/,de5361,DEW-5361,Caribou Herd,,CDA563,de5359,DEW-5359,Accent,"rgb(237,210,163)",EDD2A3
de5361,DEW-5361,Caribou Herd,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5361/,dew344,DEW-344,Trim,"rgb(255,251,238)",FFFBEE,de5359,DEW-5359,Accent,"rgb(237,210,163)",EDD2A3
de5362,DEW-5362,Maple Syrup,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5362/,de5362,DEW-5362,Maple Syrup,,BB9351,dew344,DEW-344,Trim,"rgb(255,251,238)",FFFBEE
de5362,DEW-5362,Maple Syrup,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5362/,de5362,DEW-5362,Maple Syrup,,BB9351,de5359,DEW-5359,Accent,"rgb(237,210,163)",EDD2A3
de5362,DEW-5362,Maple Syrup,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5362/,dew344,DEW-344,Trim,"rgb(255,251,238)",FFFBEE,de5359,DEW-5359,Accent,"rgb(237,210,163)",EDD2A3
de5363,DEW-5363,Walnut Shell,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5363/,de5363,DEW-5363,Walnut Shell,,AA8344,dew313,DEW-313,Trim,"rgb(253,243,228)",FDF3E4
de5363,DEW-5363,Walnut Shell,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5363/,de5363,DEW-5363,Walnut Shell,,AA8344,de6255,DEW-6255,Accent,"rgb(208,209,193)",D0D1C1
de5363,DEW-5363,Walnut Shell,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5363/,dew313,DEW-313,Trim,"rgb(253,243,228)",FDF3E4,de6255,DEW-6255,Accent,"rgb(208,209,193)",D0D1C1
de5364,DEW-5364,Coffee Cream,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5364/,de5364,DEW-5364,Coffee Cream,,FFF2D7,dew380,DEW-380,Trim,"rgb(255,255,255)",FFFFFF
de5364,DEW-5364,Coffee Cream,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5364/,de5364,DEW-5364,Coffee Cream,,FFF2D7,de5366,DEW-5366,Accent,"rgb(243,213,161)",F3D5A1
de5364,DEW-5364,Coffee Cream,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5364/,dew380,DEW-380,Trim,"rgb(255,255,255)",FFFFFF,de5366,DEW-5366,Accent,"rgb(243,213,161)",F3D5A1
de5365,DEW-5365,Burnished Cream,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5365/,de5365,DEW-5365,Burnished Cream,,FCE5BF,dew317,DEW-317,Trim,"rgb(255,249,236)",FFF9EC
de5365,DEW-5365,Burnished Cream,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5365/,de5365,DEW-5365,Burnished Cream,,FCE5BF,de5715,DEW-5715,Accent,"rgb(216,228,222)",D8E4DE
de5365,DEW-5365,Burnished Cream,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5365/,dew317,DEW-317,Trim,"rgb(255,249,236)",FFF9EC,de5715,DEW-5715,Accent,"rgb(216,228,222)",D8E4DE
de5366,DEW-5366,Midland Tan,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5366/,de5366,DEW-5366,Midland Tan,,F3D5A1,dew319,DEW-319,Trim,"rgb(251,241,223)",FBF1DF
de5366,DEW-5366,Midland Tan,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5366/,de5366,DEW-5366,Midland Tan,,F3D5A1,de6087,DEW-6087,Accent,"rgb(226,190,180)",E2BEB4
de5366,DEW-5366,Midland Tan,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5366/,dew319,DEW-319,Trim,"rgb(251,241,223)",FBF1DF,de6087,DEW-6087,Accent,"rgb(226,190,180)",E2BEB4
de5367,DEW-5367,Deserted Path,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5367/,de5367,DEW-5367,Deserted Path,,E7BF7B,dew320,DEW-320,Trim,"rgb(255,248,227)",FFF8E3
de5367,DEW-5367,Deserted Path,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5367/,de5367,DEW-5367,Deserted Path,,E7BF7B,de5492,DEW-5492,Accent,"rgb(225,221,191)",E1DDBF
de5367,DEW-5367,Deserted Path,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5367/,dew320,DEW-320,Trim,"rgb(255,248,227)",FFF8E3,de5492,DEW-5492,Accent,"rgb(225,221,191)",E1DDBF
de5504,DEW-5504,Summer Pear,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5504/,de5504,DEW-5504,Summer Pear,,F5F0D1,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
de5504,DEW-5504,Summer Pear,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5504/,de5504,DEW-5504,Summer Pear,,F5F0D1,de5506,DEW-5506,Accent,"rgb(226,220,171)",E2DCAB
de5504,DEW-5504,Summer Pear,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5504/,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1,de5506,DEW-5506,Accent,"rgb(226,220,171)",E2DCAB
de5505,DEW-5505,Natural Light,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5505/,de5505,DEW-5505,Natural Light,,F1EBC8,dew311,DEW-311,Trim,"rgb(241,231,219)",F1E7DB
de5505,DEW-5505,Natural Light,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5505/,de5505,DEW-5505,Natural Light,,F1EBC8,de5974,DEW-5974,Accent,"rgb(226,212,223)",E2D4DF
de5505,DEW-5505,Natural Light,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5505/,dew311,DEW-311,Trim,"rgb(241,231,219)",F1E7DB,de5974,DEW-5974,Accent,"rgb(226,212,223)",E2D4DF
de5506,DEW-5506,Olive Oil,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5506/,de5506,DEW-5506,Olive Oil,,E2DCAB,dew380,DEW-380,Trim,"rgb(255,255,255)",FFFFFF
de5506,DEW-5506,Olive Oil,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5506/,de5506,DEW-5506,Olive Oil,,E2DCAB,dec774,,Accent,"rgb(219,214,203)",DBD6CB
de5506,DEW-5506,Olive Oil,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5506/,dew380,DEW-380,Trim,"rgb(255,255,255)",FFFFFF,dec774,,Accent,"rgb(219,214,203)",DBD6CB
de5507,DEW-5507,Sour Apple,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5507/,de5507,DEW-5507,Sour Apple,,D2C785,dew347,DEW-347,Trim,"rgb(255,254,237)",FFFEED
de5507,DEW-5507,Sour Apple,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5507/,de5507,DEW-5507,Sour Apple,,D2C785,de6128,DEW-6128,Accent,"rgb(227,210,192)",E3D2C0
de5507,DEW-5507,Sour Apple,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5507/,dew347,DEW-347,Trim,"rgb(255,254,237)",FFFEED,de6128,DEW-6128,Accent,"rgb(227,210,192)",E3D2C0
de5508,DEW-5508,Palm Leaf,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5508/,de5508,DEW-5508,Palm Leaf,,BDB268,de5504,DEW-5504,Trim,"rgb(245,240,209)",F5F0D1
de5508,DEW-5508,Palm Leaf,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5508/,de5508,DEW-5508,Palm Leaf,,BDB268,de6150,DEW-6150,Accent,"rgb(227,203,168)",E3CBA8
de5508,DEW-5508,Palm Leaf,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5508/,de5504,DEW-5504,Trim,"rgb(245,240,209)",F5F0D1,de6150,DEW-6150,Accent,"rgb(227,203,168)",E3CBA8
de5509,DEW-5509,Organic Matter,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5509/,de5509,DEW-5509,Organic Matter,,A99E54,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
de5509,DEW-5509,Organic Matter,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5509/,de5509,DEW-5509,Organic Matter,,A99E54,dec752,,Accent,"rgb(204,190,172)",CCBEAC
de5509,DEW-5509,Organic Matter,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5509/,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1,dec752,,Accent,"rgb(204,190,172)",CCBEAC
de5510,DEW-5510,Cider Mill,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5510/,de5510,DEW-5510,Cider Mill,,938A43,dew380,DEW-380,Trim,"rgb(255,255,255)",FFFFFF
de5510,DEW-5510,Cider Mill,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5510/,de5510,DEW-5510,Cider Mill,,938A43,de6290,DEW-6290,Accent,"rgb(188,196,189)",BCC4BD
de5510,DEW-5510,Cider Mill,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5510/,dew380,DEW-380,Trim,"rgb(255,255,255)",FFFFFF,de6290,DEW-6290,Accent,"rgb(188,196,189)",BCC4BD
de5511,DEW-5511,Ice Glow,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5511/,de5511,DEW-5511,Ice Glow,,FFFFE9,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
de5511,DEW-5511,Ice Glow,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5511/,de5511,DEW-5511,Ice Glow,,FFFFE9,de5513,DEW-5513,Accent,"rgb(252,249,189)",FCF9BD
de5511,DEW-5511,Ice Glow,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5511/,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1,de5513,DEW-5513,Accent,"rgb(252,249,189)",FCF9BD
de5512,DEW-5512,Hint Of Spring,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5512/,de5512,DEW-5512,Hint Of Spring,,FFFDDD,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
de5512,DEW-5512,Hint Of Spring,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5512/,de5512,DEW-5512,Hint Of Spring,,FFFDDD,de5514,DEW-5514,Accent,"rgb(239,241,157)",EFF19D
de5512,DEW-5512,Hint Of Spring,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5512/,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1,de5514,DEW-5514,Accent,"rgb(239,241,157)",EFF19D
de5513,DEW-5513,Lemon Lime,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5513/,de5513,DEW-5513,Lemon Lime,,FCF9BD,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
de5513,DEW-5513,Lemon Lime,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5513/,de5513,DEW-5513,Lemon Lime,,FCF9BD,de6226,DEW-6226,Accent,"rgb(231,227,219)",E7E3DB
de5513,DEW-5513,Lemon Lime,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5513/,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1,de6226,DEW-6226,Accent,"rgb(231,227,219)",E7E3DB
de5514,DEW-5514,Leaf Bud,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5514/,de5514,DEW-5514,Leaf Bud,,EFF19D,de5511,DEW-5511,Trim,"rgb(255,255,233)",FFFFE9
de5514,DEW-5514,Leaf Bud,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5514/,de5514,DEW-5514,Leaf Bud,,EFF19D,de6213,DEW-6213,Accent,"rgb(216,207,193)",D8CFC1
de5514,DEW-5514,Leaf Bud,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5514/,de5511,DEW-5511,Trim,"rgb(255,255,233)",FFFFE9,de6213,DEW-6213,Accent,"rgb(216,207,193)",D8CFC1
de5515,DEW-5515,Ripe Pear,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5515/,de5515,DEW-5515,Ripe Pear,,E1E36E,dew335,DEW-335,Trim,"rgb(251,249,225)",FBF9E1
de5515,DEW-5515,Ripe Pear,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5515/,de5515,DEW-5515,Ripe Pear,,E1E36E,de6373,DEW-6373,Accent,"rgb(219,219,218)",DBDBDA
de5515,DEW-5515,Ripe Pear,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5515/,dew335,DEW-335,Trim,"rgb(251,249,225)",FBF9E1,de6373,DEW-6373,Accent,"rgb(219,219,218)",DBDBDA
de5516,DEW-5516,Limelight,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5516/,de5516,DEW-5516,Limelight,,D0D34D,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
de5516,DEW-5516,Limelight,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5516/,de5516,DEW-5516,Limelight,,D0D34D,de6058,DEW-6058,Accent,"rgb(220,211,206)",DCD3CE
de5516,DEW-5516,Limelight,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5516/,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1,de6058,DEW-6058,Accent,"rgb(220,211,206)",DCD3CE
de5517,DEW-5517,Fluorescent Lime,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5517/,de5517,DEW-5517,Fluorescent Lime,,BDC233,de5511,DEW-5511,Trim,"rgb(255,255,233)",FFFFE9
de5517,DEW-5517,Fluorescent Lime,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5517/,de5517,DEW-5517,Fluorescent Lime,,BDC233,de6192,DEW-6192,Accent,"rgb(210,198,174)",D2C6AE
de5517,DEW-5517,Fluorescent Lime,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5517/,de5511,DEW-5511,Trim,"rgb(255,255,233)",FFFFE9,de6192,DEW-6192,Accent,"rgb(210,198,174)",D2C6AE
de5518,DEW-5518,Lime Blossom,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5518/,de5518,DEW-5518,Lime Blossom,,F4F2D3,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
de5518,DEW-5518,Lime Blossom,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5518/,de5518,DEW-5518,Lime Blossom,,F4F2D3,de5520,DEW-5520,Accent,"rgb(214,214,155)",D6D69B
de5518,DEW-5518,Lime Blossom,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5518/,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1,de5520,DEW-5520,Accent,"rgb(214,214,155)",D6D69B
de5519,DEW-5519,Perfect Pear,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5519/,de5519,DEW-5519,Perfect Pear,,E9E8BB,dew316,DEW-316,Trim,"rgb(249,242,231)",F9F2E7
de5519,DEW-5519,Perfect Pear,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5519/,de5519,DEW-5519,Perfect Pear,,E9E8BB,de6128,DEW-6128,Accent,"rgb(227,210,192)",E3D2C0
de5519,DEW-5519,Perfect Pear,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5519/,dew316,DEW-316,Trim,"rgb(249,242,231)",F9F2E7,de6128,DEW-6128,Accent,"rgb(227,210,192)",E3D2C0
de5520,DEW-5520,Crocodile Tears,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5520/,de5520,DEW-5520,Crocodile Tears,,D6D69B,de6211,DEW-6211,Trim,"rgb(245,239,232)",F5EFE8
de5520,DEW-5520,Crocodile Tears,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5520/,de5520,DEW-5520,Crocodile Tears,,D6D69B,de6213,DEW-6213,Accent,"rgb(216,207,193)",D8CFC1
de5520,DEW-5520,Crocodile Tears,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5520/,de6211,DEW-6211,Trim,"rgb(245,239,232)",F5EFE8,de6213,DEW-6213,Accent,"rgb(216,207,193)",D8CFC1
de5521,DEW-5521,Grass Root,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5521/,de5521,DEW-5521,Grass Root,,C3C175,dew348,DEW-348,Trim,"rgb(255,252,236)",FFFCEC
de5521,DEW-5521,Grass Root,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5521/,de5521,DEW-5521,Grass Root,,C3C175,de5519,DEW-5519,Accent,"rgb(233,232,187)",E9E8BB
de5521,DEW-5521,Grass Root,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5521/,dew348,DEW-348,Trim,"rgb(255,252,236)",FFFCEC,de5519,DEW-5519,Accent,"rgb(233,232,187)",E9E8BB
de5522,DEW-5522,Palm Frond,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5522/,de5522,DEW-5522,Palm Frond,,AEAD5B,dew314,DEW-314,Trim,"rgb(249,240,225)",F9F0E1
de5522,DEW-5522,Palm Frond,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5522/,de5522,DEW-5522,Palm Frond,,AEAD5B,de6199,DEW-6199,Accent,"rgb(214,197,169)",D6C5A9
de5522,DEW-5522,Palm Frond,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5522/,dew314,DEW-314,Trim,"rgb(249,240,225)",F9F0E1,de6199,DEW-6199,Accent,"rgb(214,197,169)",D6C5A9
de5523,DEW-5523,Lazy Lizard,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5523/,de5523,DEW-5523,Lazy Lizard,,9C9C4B,dew347,DEW-347,Trim,"rgb(255,254,237)",FFFEED
de5523,DEW-5523,Lazy Lizard,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5523/,de5523,DEW-5523,Lazy Lizard,,9C9C4B,de6129,DEW-6129,Accent,"rgb(205,185,162)",CDB9A2
de5523,DEW-5523,Lazy Lizard,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5523/,dew347,DEW-347,Trim,"rgb(255,254,237)",FFFEED,de6129,DEW-6129,Accent,"rgb(205,185,162)",CDB9A2
de5524,DEW-5524,Vegetable Garden,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5524/,de5524,DEW-5524,Vegetable Garden,,8B8C40,de6211,DEW-6211,Trim,"rgb(245,239,232)",F5EFE8
de5524,DEW-5524,Vegetable Garden,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5524/,de5524,DEW-5524,Vegetable Garden,,8B8C40,de6214,DEW-6214,Accent,"rgb(193,180,160)",C1B4A0
de5524,DEW-5524,Vegetable Garden,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5524/,de6211,DEW-6211,Trim,"rgb(245,239,232)",F5EFE8,de6214,DEW-6214,Accent,"rgb(193,180,160)",C1B4A0
de5525,DEW-5525,Pale View,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5525/,de5525,DEW-5525,Pale View,,F3F2E1,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
de5525,DEW-5525,Pale View,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5525/,de5525,DEW-5525,Pale View,,F3F2E1,de5527,DEW-5527,Accent,"rgb(221,220,191)",DDDCBF
de5525,DEW-5525,Pale View,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5525/,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1,de5527,DEW-5527,Accent,"rgb(221,220,191)",DDDCBF
de5526,DEW-5526,Dusky Moon,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5526/,de5526,DEW-5526,Dusky Moon,,EDECD7,dew358,DEW-358,Trim,"rgb(250,247,240)",FAF7F0
de5526,DEW-5526,Dusky Moon,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5526/,de5526,DEW-5526,Dusky Moon,,EDECD7,de6198,DEW-6198,Accent,"rgb(232,219,197)",E8DBC5
de5526,DEW-5526,Dusky Moon,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5526/,dew358,DEW-358,Trim,"rgb(250,247,240)",FAF7F0,de6198,DEW-6198,Accent,"rgb(232,219,197)",E8DBC5
de5527,DEW-5527,Woven Reed,dunn-edwards,https://www.dunnedwards.com/colors/browser/de5527/,de5527,DEW-5527,Woven Reed,,DDDCBF,dew340,DEW-340,Trim,"rgb(253,250,241)",FDFAF1
